date P ETpot Qrain_Nwp Qrain_Pbh Qdrain_Nwp Qdrain_Pbh GWL_Nwp GWL_P GWL_Bh
1973013118  0.000 0.000  0.000  0.000 0.068 0.058 494 464 519
1973013121  0.000 0.000  0.050  0.000 0.068 0.058 494 464 519
1973020100  0.000 0.000  0.000  0.000 0.068 0.059 494 464 519
1973020103  0.000 0.000  0.000  0.000 0.067 0.059 494 463 519
1973020106  0.000 0.026  0.000  0.000 0.067 0.059 494 463 519
1973020109  0.000 0.201  0.000  0.000 0.067 0.058 494 463 519
1973020112  0.000 0.157  0.000  0.000 0.067 0.057 494 464 519
1973020115  0.000 0.015  0.000  0.000 0.067 0.058 494 464 519
1973020118  0.000 0.000  0.000  0.000 0.066 0.057 494 464 519
1973020121  0.000 0.000  0.000  0.000 0.066 0.056 494 464 519
1973020200  0.000 0.000  0.000  0.000 0.065 0.057 495 464 519
1973020203  0.000 0.000  0.000  0.000 0.065 0.058 495 464 519
1973020206  0.000 0.028  0.000  0.000 0.065 0.058 495 464 519
1973020209  0.000 0.203  0.000  0.000 0.064 0.057 495 464 519
1973020212  0.000 0.248  0.000  0.000 0.064 0.057 495 464 519
1973020215  0.000 0.020  0.000  0.000 0.063 0.057 496 464 519
1973020218  0.000 0.000  0.000  0.000 0.063 0.057 496 464 519
1973020221  0.000 0.000  0.000  0.000 0.062 0.056 496 464 519
1973020300  0.000 0.000  0.000  0.000 0.062 0.058 496 464 519
1973020303  0.000 0.000  0.000  0.000 0.062 0.057 496 464 519
1973020306  0.000 0.009  0.000  0.000 0.062 0.058 496 464 519
1973020309  0.000 0.044  0.000  0.000 0.061 0.057 496 464 519
1973020312  0.000 0.043  0.000  0.000 0.061 0.057 497 464 519
1973020315  0.000 0.005  0.000  0.000 0.061 0.056 497 464 519
1973020318  0.000 0.000  0.000  0.000 0.061 0.057 497 464 519
1973020321  0.000 0.000  0.000  0.000 0.061 0.058 497 464 519
1973020400  0.000 0.000  0.000  0.000 0.060 0.057 497 464 519
1973020403  0.000 0.000  0.000  0.000 0.060 0.058 497 464 519
1973020406  0.000 0.013  0.000  0.000 0.060 0.057 497 464 519
1973020409  0.000 0.094  0.000  0.000 0.060 0.057 497 464 519
1973020412  0.000 0.080  0.000  0.000 0.061 0.057 497 464 519
1973020415  0.000 0.012  0.000  0.000 0.061 0.059 497 464 519
1973020418  0.000 0.000  0.000  0.000 0.061 0.058 497 464 519
1973020421  0.000 0.000  0.000  0.000 0.061 0.058 498 464 519
1973020500  0.000 0.000  0.000  0.000 0.060 0.058 498 464 519
1973020503  0.000 0.000  0.000  0.000 0.060 0.058 498 464 519
1973020506  0.000 0.009  0.000  0.000 0.060 0.058 498 464 518
1973020509  0.000 0.039  0.000  0.000 0.060 0.057 498 463 518
1973020512  0.000 0.038  0.000  0.000 0.060 0.058 498 463 518
1973020515  0.000 0.016  0.000  0.000 0.060 0.058 498 463 518
1973020518  0.000 0.000  0.000  0.000 0.060 0.058 498 463 518
1973020521  0.000 0.000  0.000  0.000 0.059 0.058 498 463 518
1973020600  0.000 0.000  0.000  0.000 0.059 0.059 498 463 518
1973020603  0.000 0.000  0.000  0.000 0.060 0.059 498 463 518
1973020606  0.000 0.022  0.000  0.000 0.060 0.059 498 463 518
1973020609  0.000 0.098  0.000  0.000 0.060 0.058 498 463 518
1973020612  0.024 0.067  0.000  0.000 0.060 0.058 498 463 518
