"","Time","P"
"2128",2011-01-08 09:15:00,0.183333333333333
"2129",2011-01-08 09:20:00,0
"2130",2011-01-08 09:25:00,0
"2131",2011-01-08 09:30:00,0
"2132",2011-01-08 09:35:00,0
"2133",2011-01-08 09:40:00,0
"2134",2011-01-08 09:45:00,0
"2135",2011-01-08 09:50:00,0
"2136",2011-01-08 09:55:00,0
"2137",2011-01-08 10:00:00,0
"2138",2011-01-08 10:05:00,0
"2139",2011-01-08 10:10:00,0
"2140",2011-01-08 10:15:00,0
"2141",2011-01-08 10:20:00,0.0166666666666667
"2142",2011-01-08 10:25:00,0.116666666666667
"2143",2011-01-08 10:30:00,0.175
"2144",2011-01-08 10:35:00,0.116666666666667
"2145",2011-01-08 10:40:00,0.1
"2146",2011-01-08 10:45:00,0.275
"2147",2011-01-08 10:50:00,0.808333333333333
"2148",2011-01-08 10:55:00,1.06666666666667
"2149",2011-01-08 11:00:00,0.758333333333333
"2150",2011-01-08 11:05:00,0.308333333333333
"2151",2011-01-08 11:10:00,0.35
"2152",2011-01-08 11:15:00,0.1
"2153",2011-01-08 11:20:00,0.191666666666667
"2154",2011-01-08 11:25:00,0.233333333333333
"2155",2011-01-08 11:30:00,0.175
"2156",2011-01-08 11:35:00,0.233333333333333
"2157",2011-01-08 11:40:00,0.233333333333333
"2158",2011-01-08 11:45:00,0.441666666666667
"2159",2011-01-08 11:50:00,0.633333333333333
"2160",2011-01-08 11:55:00,0.541666666666667
"2161",2011-01-08 12:00:00,0.383333333333333
"2162",2011-01-08 12:05:00,0.35
"2163",2011-01-08 12:10:00,0.308333333333333
"2164",2011-01-08 12:15:00,0.216666666666667
"2165",2011-01-08 12:20:00,0.466666666666667
"2166",2011-01-08 12:25:00,0.35
"2167",2011-01-08 12:30:00,0.216666666666667
"2168",2011-01-08 12:35:00,0.216666666666667
"2169",2011-01-08 12:40:00,0.175
"2170",2011-01-08 12:45:00,0.158333333333333
"2171",2011-01-08 12:50:00,0.108333333333333
"2172",2011-01-08 12:55:00,0.158333333333333
"2173",2011-01-08 13:00:00,0.133333333333333
"2174",2011-01-08 13:05:00,0.266666666666667
"2175",2011-01-08 13:10:00,0.208333333333333
"2176",2011-01-08 13:15:00,0.241666666666667
"2177",2011-01-08 13:20:00,0.333333333333333
"2178",2011-01-08 13:25:00,0.266666666666667
"2179",2011-01-08 13:30:00,0.241666666666667
"2180",2011-01-08 13:35:00,0.266666666666667
"2181",2011-01-08 13:40:00,0.266666666666667
"2182",2011-01-08 13:45:00,0.183333333333333
"2183",2011-01-08 13:50:00,0.15
"2184",2011-01-08 13:55:00,0.15
"2185",2011-01-08 14:00:00,0.208333333333333
"2186",2011-01-08 14:05:00,0.175
"2187",2011-01-08 14:10:00,0.125
"2188",2011-01-08 14:15:00,0.175
"2189",2011-01-08 14:20:00,0.175
"2190",2011-01-08 14:25:00,0.258333333333333
"2191",2011-01-08 14:30:00,0.325
"2192",2011-01-08 14:35:00,0.366666666666667
"2193",2011-01-08 14:40:00,0.275
"2194",2011-01-08 14:45:00,0.341666666666667
"2195",2011-01-08 14:50:00,0.258333333333333
"2196",2011-01-08 14:55:00,0.216666666666667
"2197",2011-01-08 15:00:00,0.275
"2198",2011-01-08 15:05:00,0.266666666666667
"2199",2011-01-08 15:10:00,0.283333333333333
"2200",2011-01-08 15:15:00,0.55
"2201",2011-01-08 15:20:00,0.133333333333333
"2202",2011-01-08 15:25:00,0.05
"2203",2011-01-08 15:30:00,0.0333333333333333
"2204",2011-01-08 15:35:00,0.0333333333333333
"2205",2011-01-08 15:40:00,0.0333333333333333
"2206",2011-01-08 15:45:00,0.0166666666666667
"2207",2011-01-08 15:50:00,0.0333333333333333
"2208",2011-01-08 15:55:00,0.0166666666666667
"2209",2011-01-08 16:00:00,0.0166666666666667
"2210",2011-01-08 16:05:00,0.025
"2211",2011-01-08 16:10:00,0.025
"2212",2011-01-08 16:15:00,0.0166666666666667
"2213",2011-01-08 16:20:00,0.025
"2214",2011-01-08 16:25:00,0.025
"2215",2011-01-08 16:30:00,0.025
"2216",2011-01-08 16:35:00,0.025
"2217",2011-01-08 16:40:00,0.025
"2218",2011-01-08 16:45:00,0
"2219",2011-01-08 16:50:00,0
"2220",2011-01-08 16:55:00,0
"2221",2011-01-08 17:00:00,0
"2222",2011-01-08 17:05:00,0
"2223",2011-01-08 17:10:00,0
"2224",2011-01-08 17:15:00,0
"2225",2011-01-08 17:20:00,0
"2226",2011-01-08 17:25:00,0
"2227",2011-01-08 17:30:00,0
"2228",2011-01-08 17:35:00,0
"2229",2011-01-08 17:40:00,0
"2230",2011-01-08 17:45:00,0
"2231",2011-01-08 17:50:00,0
"2232",2011-01-08 17:55:00,0
"2233",2011-01-08 18:00:00,0
"2234",2011-01-08 18:05:00,0
"2235",2011-01-08 18:10:00,0
"2236",2011-01-08 18:15:00,0
