"","Time","P"
"73389",2011-09-12 19:40:00,0.00833333333333333
"73390",2011-09-12 19:45:00,0.00833333333333333
"73391",2011-09-12 19:50:00,0.00833333333333333
"73392",2011-09-12 19:55:00,0.025
"73393",2011-09-12 20:00:00,0.00833333333333333
"73394",2011-09-12 20:05:00,0.0166666666666667
"73395",2011-09-12 20:10:00,0.0166666666666667
"73396",2011-09-12 20:15:00,0.0583333333333333
"73397",2011-09-12 20:20:00,0.0416666666666667
"73398",2011-09-12 20:25:00,0.0416666666666667
"73399",2011-09-12 20:30:00,0
"73400",2011-09-12 20:35:00,0.0166666666666667
"73401",2011-09-12 20:40:00,0
"73402",2011-09-12 20:45:00,0.0416666666666667
"73403",2011-09-12 20:50:00,0.133333333333333
"73404",2011-09-12 20:55:00,0.191666666666667
"73405",2011-09-12 21:00:00,0.133333333333333
"73406",2011-09-12 21:05:00,0.0833333333333333
"73407",2011-09-12 21:10:00,0.0666666666666667
"73408",2011-09-12 21:15:00,0.05
"73409",2011-09-12 21:20:00,0.108333333333333
"73410",2011-09-12 21:25:00,0.275
"73411",2011-09-12 21:30:00,0.4
"73412",2011-09-12 21:35:00,0.3
"73413",2011-09-12 21:40:00,0.316666666666667
"73414",2011-09-12 21:45:00,0.416666666666667
"73415",2011-09-12 21:50:00,0.3
"73416",2011-09-12 21:55:00,0.175
"73417",2011-09-12 22:00:00,0.225
"73418",2011-09-12 22:05:00,0.15
"73419",2011-09-12 22:10:00,0.166666666666667
"73420",2011-09-12 22:15:00,0.233333333333333
"73421",2011-09-12 22:20:00,0.325
"73422",2011-09-12 22:25:00,0.475
"73423",2011-09-12 22:30:00,0.475
"73424",2011-09-12 22:35:00,0.475
"73425",2011-09-12 22:40:00,0.383333333333333
"73426",2011-09-12 22:45:00,0.316666666666667
"73427",2011-09-12 22:50:00,0.191666666666667
"73428",2011-09-12 22:55:00,0.0416666666666667
"73429",2011-09-12 23:00:00,0.133333333333333
"73430",2011-09-12 23:05:00,0.183333333333333
"73431",2011-09-12 23:10:00,0.133333333333333
"73432",2011-09-12 23:15:00,0.0166666666666667
"73433",2011-09-12 23:20:00,0
"73434",2011-09-12 23:25:00,0
"73435",2011-09-12 23:30:00,0
"73436",2011-09-12 23:35:00,0
"73437",2011-09-12 23:40:00,0
"73438",2011-09-12 23:45:00,0
"73439",2011-09-12 23:50:00,0
"73440",2011-09-12 23:55:00,0
"73441",2011-09-13,0
"73442",2011-09-13 00:05:00,0
"73443",2011-09-13 00:10:00,0
"73444",2011-09-13 00:15:00,0
"73445",2011-09-13 00:20:00,0
"73446",2011-09-13 00:25:00,0
"73447",2011-09-13 00:30:00,0
"73448",2011-09-13 00:35:00,0
"73449",2011-09-13 00:40:00,0
"73450",2011-09-13 00:45:00,0
"73451",2011-09-13 00:50:00,0
